"","spt","team","status","player","type","begin","end","mins","grade","location","opponent","tG","tGA","npG","pG","npA","pA","ownG","ylw","ylwred","red","sds","Position","kID","Vorname","Nachname","Name_lang","MW","Punkte","Note","G_coef","status_pts","grade_pts","npG_pts","pG_pts","npA_pts","pA_pts","ylwred_pts","red_pts","sds_pts","clean_sheet_pts","points","name_long"
"11463",32,"1. FSV Mainz 05","sub","Veratschnig","Abwehr",81,90,9,NA,"home","Eintracht Frankfurt",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00144287","Nikolas","Veratschnig","Nikolas Veratschnig",1.5,38,3.3,5,2,NA,0,0,0,0,0,0,0,0,2,"Nikolas Veratschnig"
"11464",32,"1. FSV Mainz 05","bench","Batz","Tor",NA,NA,NA,NA,"home","Eintracht Frankfurt",1,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00054360","Daniel","Batz","Daniel Batz",0.8,0,0,6,0,NA,0,0,0,0,0,0,0,0,0,"Daniel Batz"
"11465",32,"1. FSV Mainz 05","bench","Maloney","Mittelfeld",NA,NA,NA,NA,"home","Eintracht Frankfurt",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00099897","Lennard","Maloney","Lennard Maloney",2,38,3.85,4,0,NA,0,0,0,0,0,0,0,0,0,"Lennard Maloney"
"11466",32,"1. FSV Mainz 05","bench","Nordin","Sturm",NA,NA,NA,NA,"home","Eintracht Frankfurt",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00097526","Arnaud","Nordin","Arnaud Nordin",2,12,3.5,3,0,NA,0,0,0,0,0,0,0,0,0,"Arnaud Nordin"
"11467",32,"1. FSV Mainz 05","bench","Sieb","Sturm",NA,NA,NA,NA,"home","Eintracht Frankfurt",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00111928","Armindo","Sieb","Armindo Sieb",1.7,58,3.88,3,0,NA,0,0,0,0,0,0,0,0,0,"Armindo Sieb"
"11468",32,"Eintracht Frankfurt","start","Trapp","Tor",0,90,90,3,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00042122","Kevin","Trapp","Kevin Trapp",3.2,152,3.15,6,4,2,0,0,0,0,0,0,0,0,6,"Kevin Trapp"
"11469",32,"Eintracht Frankfurt","start","Tuta","Abwehr",0,90,90,4,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00114612","Lucas","Silva Melo","Tuta",1.8,124,3.5,5,4,-2,0,0,0,0,0,0,0,0,2,"Tuta"
"11470",32,"Eintracht Frankfurt","start","R. Koch","Abwehr",0,90,90,2,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00084550","Robin","Koch","Robin Koch",3,181,3.1,5,4,6,0,0,0,0,0,0,0,0,10,"Robin Koch"
"11471",32,"Eintracht Frankfurt","start","Theate","Abwehr",0,90,90,2.5,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00129414","Arthur","Theate","Arthur Theate",2.7,141,3.35,5,4,4,0,0,0,0,0,0,0,0,8,"Arthur Theate"
"11472",32,"Eintracht Frankfurt","start","Kristensen","Abwehr",0,90,90,3.5,"away","1. FSV Mainz 05",1,1,1,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00096680","Rasmus","Kristensen","Rasmus Kristensen",2,186,3.22,5,4,0,5,0,0,0,0,0,0,0,9,"Rasmus Kristensen"
"11473",32,"Eintracht Frankfurt","start","Skhiri","Mittelfeld",0,90,90,4,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00089655","Ellyes","Skhiri","Ellyes Skhiri",3.2,100,3.7,4,4,-2,0,0,0,0,0,0,0,0,2,"Ellyes Skhiri"
"11474",32,"Eintracht Frankfurt","start","Larsson","Mittelfeld",0,90,90,3.5,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00151054","Hugo","Larsson","Hugo Larsson",2.2,146,3.45,4,4,0,0,0,0,0,0,0,0,0,4,"Hugo Larsson"
"11475",32,"Eintracht Frankfurt","start","Brown","Abwehr",0,85,85,4,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00129671","Nathaniel","Brown","Nathaniel Brown",1.4,139,3.38,5,4,-2,0,0,0,0,0,0,0,0,2,"Nathaniel Brown"
"11476",32,"Eintracht Frankfurt","start","Knauff","Mittelfeld",0,74,74,3.5,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00118291","Ansgar","Knauff","Ansgar Knauff",2,121,3.57,4,4,0,0,0,0,0,0,0,0,0,4,"Ansgar Knauff"
"11477",32,"Eintracht Frankfurt","start","Bahoya","Sturm",0,74,74,5,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00149094","Jean-Matteo","Bahoya","Jean-Matteo Bahoya",1.2,70,3.68,3,4,-6,0,0,0,0,0,0,0,0,-2,"Jean-Matteo Bahoya"
"11478",32,"Eintracht Frankfurt","start","Ekitiké","Sturm",0,90,90,3,"away","1. FSV Mainz 05",1,1,0,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00131919","Hugo","Ekitiké","Hugo Ekitiké",3.5,227,3.31,3,4,2,0,0,2,0,0,0,0,0,8,"Hugo Ekitiké"
"11479",32,"Eintracht Frankfurt","sub","Uzun","Sturm",74,90,16,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00146292","Can","Uzun","Can Uzun",2,73,3.45,3,2,NA,0,0,0,0,0,0,0,0,2,"Can Uzun"
"11480",32,"Eintracht Frankfurt","sub","Chaibi","Mittelfeld",74,90,16,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00148187","Fares","Chaibi","Fares Chaibi",1.8,48,4.07,4,2,NA,0,0,0,0,0,0,0,0,2,"Fares Chaibi"
"11481",32,"Eintracht Frankfurt","sub","Nkounkou","Abwehr",85,90,5,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00123991","Niels","Nkounkou","Niels Nkounkou",1.6,36,3.25,5,2,NA,0,0,0,0,0,0,0,0,2,"Niels Nkounkou"
"11482",32,"Eintracht Frankfurt","sub","Batshuayi","Sturm",90,90,0,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00070409","Michy","Batshuayi","Michy Batshuayi",2.2,21,4.2,3,2,NA,0,0,0,0,0,0,0,0,2,"Michy Batshuayi"
"11483",32,"Eintracht Frankfurt","bench","Grahl","Tor",NA,NA,NA,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00040891","Jens","Grahl","Jens Grahl",0.8,0,0,6,0,NA,0,0,0,0,0,0,0,0,0,"Jens Grahl"
"11484",32,"Eintracht Frankfurt","bench","Amenda","Abwehr",NA,NA,NA,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00135346","Aurele","Amenda","Aurele Amenda",1.6,20,3,5,0,NA,0,0,0,0,0,0,0,0,0,"Aurele Amenda"
"11485",32,"Eintracht Frankfurt","bench","Collins","Abwehr",NA,NA,NA,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00118061","Nnamdi","Collins","Nnamdi Collins",0.6,89,3.45,5,0,NA,0,0,0,0,0,0,0,0,0,"Nnamdi Collins"
"11486",32,"Eintracht Frankfurt","bench","O. Höjlund","Mittelfeld",NA,NA,NA,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00146323","Oscar","Höjlund","Oscar Höjlund",1,46,3.83,4,0,NA,0,0,0,0,0,0,0,0,0,"Oscar Höjlund"
"11487",32,"Eintracht Frankfurt","bench","Wahi","Sturm",NA,NA,NA,NA,"away","1. FSV Mainz 05",1,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00132741","Elye","Wahi","Elye Wahi",3.3,6,5,3,0,NA,0,0,0,0,0,0,0,0,0,"Elye Wahi"
"11488",33,"VfL Wolfsburg","start","Grabara","Tor",0,90,90,2.5,"home","TSG Hoffenheim",2,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00102956","Kamil","Grabara","Kamil Grabara",2.8,193,3,6,4,4,0,0,0,0,0,0,0,0,8,"Kamil Grabara"
"11489",33,"VfL Wolfsburg","start","Fischer","Abwehr",0,61,61,3.5,"home","TSG Hoffenheim",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00118285","Kilian","Fischer","Kilian Fischer",1.5,107,3.67,5,4,0,0,0,0,0,0,0,0,0,4,"Kilian Fischer"
"11490",33,"VfL Wolfsburg","start","Vavro","Abwehr",0,90,90,2.5,"home","TSG Hoffenheim",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00082732","Denis","Vavro","Denis Vavro",1.8,136,3.45,5,4,4,0,0,0,0,0,0,0,0,8,"Denis Vavro"
"11491",33,"VfL Wolfsburg","start","Koulierakis","Abwehr",0,90,90,3.5,"home","TSG Hoffenheim",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00124455","Konstantinos","Koulierakis","Konstantinos Koulierakis",2,126,3.45,5,4,0,0,0,0,0,0,0,0,0,4,"Konstantinos Koulierakis"
"11492",33,"VfL Wolfsburg","start","Maehle","Abwehr",0,90,90,4.5,"home","TSG Hoffenheim",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00112134","Joakim","Maehle","Joakim Maehle",2.8,124,3.6,5,4,-4,0,0,0,0,0,0,0,0,0,"Joakim Maehle"
"11493",33,"VfL Wolfsburg","start","Vranckx","Mittelfeld",0,46,46,4,"home","TSG Hoffenheim",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00124089","Aster","Vranckx","Aster Vranckx",1.6,22,4.14,4,4,-2,0,0,0,0,0,0,0,0,2,"Aster Vranckx"
